srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000824.25,1700000824.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000824.5,1700000825.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000824.75,1700000825.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000825.0,1700000825.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000825.25,1700000825.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000825.5,1700000826.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000825.75,1700000826.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000826.0,1700000826.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000826.25,1700000826.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000826.5,1700000827.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000826.75,1700000827.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000827.0,1700000827.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000827.25,1700000827.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000827.5,1700000828.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000827.75,1700000828.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000828.0,1700000828.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000828.25,1700000828.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000828.5,1700000829.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000828.75,1700000829.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000829.0,1700000829.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000829.25,1700000829.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000829.5,1700000830.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000829.75,1700000830.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000830.0,1700000830.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000830.25,1700000830.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000830.5,1700000831.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000830.75,1700000831.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000831.0,1700000831.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000831.25,1700000831.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000831.5,1700000832.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000831.75,1700000832.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000832.0,1700000832.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000832.25,1700000832.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000832.5,1700000833.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000832.75,1700000833.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000833.0,1700000833.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000833.25,1700000833.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000833.5,1700000834.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000833.75,1700000834.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000834.0,1700000834.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000834.25,1700000834.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000834.5,1700000835.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000834.75,1700000835.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000835.0,1700000835.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000835.25,1700000835.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000835.5,1700000836.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000835.75,1700000836.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000836.0,1700000836.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000836.25,1700000836.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000836.5,1700000837.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000836.75,1700000837.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000837.0,1700000837.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000837.25,1700000837.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000837.5,1700000838.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000837.75,1700000838.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000838.0,1700000838.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000838.25,1700000838.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000838.5,1700000839.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000838.75,1700000839.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000839.0,1700000839.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000839.25,1700000839.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000839.5,1700000840.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000839.75,1700000840.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000840.0,1700000840.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000840.25,1700000840.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000840.5,1700000841.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000840.75,1700000841.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000841.0,1700000841.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000841.25,1700000841.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000841.5,1700000842.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000841.75,1700000842.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000842.0,1700000842.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000842.25,1700000842.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000842.5,1700000843.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000842.75,1700000843.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000843.0,1700000843.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000843.25,1700000843.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000843.5,1700000844.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000843.75,1700000844.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000844.0,1700000844.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000844.25,1700000844.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000844.5,1700000845.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000844.75,1700000845.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000845.0,1700000845.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000845.25,1700000845.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000845.5,1700000846.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000845.75,1700000846.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000846.0,1700000846.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000846.25,1700000846.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000846.5,1700000847.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000846.75,1700000847.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000847.0,1700000847.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000847.25,1700000847.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000847.5,1700000848.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000847.75,1700000848.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000848.0,1700000848.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000848.25,1700000848.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000848.5,1700000849.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000848.75,1700000849.25,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000849.0,1700000849.5,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000849.25,1700000849.75,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
172.31.200.5,53000,45.33.32.156,4444,tcp,CON,0.5,512,0,64,0,0,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000849.5,1700000850.0,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
